2025-03-02 13:51:12,987 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/media
2025-03-02 13:51:12,987 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/media/table
2025-03-02 13:51:13,423 INFO    SenderThread:59766 [sender.py:send_request_log_artifact():1456] logged artifact run-1mkwmftg-generation_examples - {'id': 'QXJ0aWZhY3Q6MTUzNzczNTUxMA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU2OTIzNzkwOQ==', 'latestArtifact': None}}
2025-03-02 13:51:13,423 DEBUG   SenderThread:59766 [sender.py:send():379] send: files
2025-03-02 13:51:13,423 INFO    SenderThread:59766 [sender.py:_save_file():1390] saving file media/table/generation_examples_0_f4e62fb1992aa2beec75.table.json with policy now
2025-03-02 13:51:13,423 DEBUG   SenderThread:59766 [sender.py:send():379] send: history
2025-03-02 13:51:13,424 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: summary_record
2025-03-02 13:51:13,424 INFO    SenderThread:59766 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2025-03-02 13:51:13,645 INFO    wandb-upload_0:59766 [upload_job.py:push():131] Uploaded file /var/folders/7v/4r1xclxs6l333vvl10wx5t6w0000gn/T/tmpberxdcknwandb/ztd3z0xb-media/table/generation_examples_0_f4e62fb1992aa2beec75.table.json
2025-03-02 13:51:13,936 INFO    wandb-upload_1:59766 [upload_job.py:push():131] Uploaded file /var/folders/7v/4r1xclxs6l333vvl10wx5t6w0000gn/T/tmpberxdcknwandb/t00zroti-media/table/generation_examples_0_f4e62fb1992aa2beec75.table.json
2025-03-02 13:51:13,992 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/output.log
2025-03-02 13:51:13,992 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/wandb-summary.json
2025-03-02 13:51:16,003 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/output.log
2025-03-02 13:51:17,434 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:51:22,452 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:51:26,038 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/output.log
2025-03-02 13:51:27,212 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:51:27,212 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:51:27,213 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:51:28,296 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:51:33,312 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:51:38,334 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:51:40,097 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/output.log
2025-03-02 13:51:42,214 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 13:51:42,215 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 13:51:42,215 DEBUG   SenderThread:59766 [sender.py:send_request():406] send_request: stop_status
2025-03-02 13:51:43,445 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:51:44,186 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/config.yaml
2025-03-02 13:51:48,197 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/output.log
2025-03-02 13:51:49,198 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 13:51:54,217 INFO    Thread-12 :59766 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/cpconnor/CascadeProjects/multi-platform-content-generator/wandb/run-20250302_135111-1mkwmftg/files/output.log
2025-03-02 13:51:54,266 DEBUG   HandlerThread:59766 [handler.py:handle_request():146] handle_request: status_report
